T,TM,Tm,H,PP,VV,V,VM,PM10
28.9,34.4,25,71,0,2.7,14.4,22.2,30.91
28.9,34.4,25,71,0,2.7,14.4,22.2,38.66
27.1,31.5,21.5,75,0,2.6,8.9,14.8,36.07
27.1,31.5,21.5,75,0,2.6,8.9,14.8,36.92
29.6,35,25,75,0,3.1,15.7,25.9,40.49
29.6,35,25,75,0,3.1,15.7,25.9,30.87
30.8,36.8,26.4,68,0,3.2,15.6,24.1,19.72
30.8,36.8,26.4,68,0,3.2,15.6,24.1,20.65
31.2,37.2,26,63,0,3.2,12.2,20.6,28.06
31.2,37.2,26,63,0,3.2,12.2,20.6,29.44
27.5,35.2,22,80,0,2.7,13.7,29.4,33.09
27.5,35.2,22,80,0,2.7,13.7,29.4,37.53
28.1,32.6,21.6,75,12.95,2.9,8.9,18.3,16.48
28.1,32.6,21.6,75,12.95,2.9,8.9,18.3,12.6
29.6,35.5,23.4,58,0,3.2,9.8,18.3,36.75
29.6,35.5,23.4,58,0,3.2,9.8,18.3,47.38
28.4,33.2,23.6,72,0,2.9,6.3,11.1,62.02
28.4,33.2,23.6,72,0,2.9,6.3,11.1,37.21
29.6,34.1,24.5,65,0,2.9,3.7,13,45.99
29.6,34.1,24.5,65,0,2.9,3.7,13,65.45
30.4,35,26,61,0,2.9,5.7,13,66.64
30.4,35,26,61,0,2.9,5.7,13,58.03
30.9,36.2,27,71,0,4.3,16.9,24.1,63.95
30.9,36.2,27,71,0,4.3,16.9,24.1,39.94
30.8,40,27,70,0,4,17.6,27.8,64.64
30.8,40,27,70,0,4,17.6,27.8,86.59
30.6,37.4,22,67,0.0625,3.5,19.6,33.5,80.48
30.6,37.4,22,67,0.0625,3.5,19.6,33.5,57.79
23.9,32,21,87,0.25,2.3,8.1,25.9,67.16
23.9,32,21,87,0.25,2.3,8.1,25.9,34.3
25.1,31,21.2,80,19.05,2.4,4.4,13,36.65
25.1,31,21.2,80,19.05,2.4,4.4,13,39.71
27.6,33,21.6,71,3.05,3.1,5.7,20.6,46.16
27.6,33,21.6,71,3.05,3.1,5.7,20.6,41.21
31.1,37,27,71,0,3.1,14.1,22.2,35.46
31.1,37,27,71,0,3.1,14.1,22.2,29.3
29.8,35.4,25,74,0,3.1,14.4,25.9,26.66
29.8,35.4,25,74,0,3.1,14.4,25.9,19.88
29.8,36,24.6,69,0.51,2.9,11.7,22.2,31.55
29.8,36,24.6,69,0.51,2.9,11.7,22.2,35.59
31.2,36.5,28,70,0,3.1,11.5,20.6,39.15
31.2,36.5,28,70,0,3.1,11.5,20.6,54.35
31.3,36,27.1,73,0,3.1,13.3,22.2,23.27
31.3,36,27.1,73,0,3.1,13.3,22.2,25.76
31.7,35.6,28.4,76,0,2.7,11.3,20.6,36.64
31.7,35.6,28.4,76,0,2.7,11.3,20.6,48.8
31.6,37.4,27,66,0,3.1,13.9,22.2,47.99
31.6,37.4,27,66,3.504,3.1,13.9,22.2,39.66
32.8,38.8,26.2,65,0.25,3.1,13.3,22.2,25.17
32.8,38.8,26.2,65,0.25,3.1,13.3,22.2,26.27
31.6,38.2,26,71,0,3.1,14.1,25.9,26.25
31.6,38.2,26,71,0,3.1,14.1,25.9,32.85
31.1,35.6,25.3,72,17.02,3.4,6.3,13,46.54
31.1,35.6,25.3,72,17.02,3.4,6.3,13,58.22
31.1,35.2,28,79,0,3.1,8.3,16.5,29.29
31.1,35.2,28,79,0,3.1,8.3,16.5,28.39
32.9,38.2,28.5,73,0.51,2.9,10.4,22.2,54.09
32.9,38.2,28.5,73,0.51,2.9,10.4,22.2,75.89
32.1,37,27,75,0.51,2.9,15.2,27.8,47.56
32.1,37,27,75,0.51,2.9,15.2,27.8,27.02
32.8,38,27.4,74,0.76,3.2,12.6,27.8,39.94
32.8,38,27.4,74,0.76,3.2,12.6,27.8,45.48
32.4,36.7,28.7,72,0,3.2,15.2,25.9,42.79
32.4,36.7,28.7,72,0,3.2,15.2,25.9,51.97
32.6,37,29,63,0,3.4,21.5,29.4,56.64
32.6,37,29,63,0,3.4,21.5,29.4,73.8
32.8,37,29.4,66,0,3.2,19.1,29.4,92.4
32.8,37,29.4,66,0,3.2,19.1,29.4,87.69
32.6,37.2,29,67,0,3.4,14.6,25.9,96.62
32.6,37.2,29,67,0,3.4,14.6,25.9,98.68
32.7,38.2,28.5,66,0,3.5,12.8,20.6,108.13
32.7,38.2,28.5,66,0,3.5,12.8,20.6,103.62
32.7,38.3,28.6,66,0,3.5,15.7,24.1,113.28
32.7,38.3,28.6,66,0,3.5,15.7,24.1,35
32.9,37.6,29,64,0,3.4,21.3,27.8,15.53
32.9,37.6,29,64,0,3.4,21.3,27.8,31.7
32.2,38.4,27.4,67,2.03,3.2,18,27.8,43.42
32.2,38.4,27.4,67,2.03,3.2,18,27.8,46.6
27.7,32,25,89,51.05,2.4,6.9,14.8,63.79
27.7,32,25,89,51.05,2.4,6.9,14.8,75.42
28.6,35.2,25,82,28.96,2.4,2.2,27.8,88.21
28.6,35.2,25,82,28.96,2.4,2.2,27.8,97.56
29.4,34.1,25.5,84,32.41,2.7,1.9,14.8,94.97
29.4,34.1,25.5,84,4.574,2.7,1.9,14.8,108.46
29.4,33.4,27,84,0,3.1,4.8,20.6,134.51
29.4,33.4,27,84,0,3.1,4.8,20.6,113.68
28.6,33.2,26.6,86,9.91,2.6,9.8,20.6,111.2
28.6,33.2,26.6,86,9.91,2.6,9.8,20.6,140.16
28.5,32,26.9,88,3.05,2.6,11.5,24.1,147.47
28.5,32,26.9,88,3.05,2.6,11.5,24.1,161.16
27.9,30,26.8,91,0.76,1.9,5.9,14.8,161.62
27.9,30,26.8,91,0.76,1.9,5.9,14.8,169.29
28.4,31.5,26,88,5.08,2.3,9.4,18.3,91.84
28.4,31.5,26,88,5.08,2.3,9.4,18.3,24.85
26.4,29,24.5,91,29.97,1.9,8.9,16.5,19.92
26.4,29,24.5,91,29.97,1.9,8.9,16.5,36.08
28.7,30.5,27,87,0.51,2.1,5.9,16.5,32.48
28.7,30.5,27,87,0.51,2.1,5.9,16.5,56.81
28.2,34.2,25,84,0.25,2.3,8,37,76.41
28.2,34.2,25,84,0.25,2.3,8,37,100.25
28.9,34.5,24,85,87.12,2.3,7.6,22.2,133.92
28.9,34.5,24,85,87.12,2.3,7.6,22.2,124.87
28.3,32.8,26.6,92,10.92,2.1,5.9,16.5,126.23
28.3,32.8,26.6,92,10.92,2.1,5.9,16.5,152.59
28.2,31.2,25.8,91,54.1,1.8,2.4,16.5,151.9
28.2,31.2,25.8,91,54.1,1.8,2.4,16.5,155.61
27.2,29.8,25.6,95,66.04,1.8,13,20.6,173.2
27.2,29.8,25.6,95,66.04,1.8,13,20.6,164.83
29.8,35.3,27.6,89,0,2.6,6.7,18.3,150.75
29.8,35.3,27.6,89,0,2.6,6.7,18.3,203.94
30.1,36.2,27,88,58.93,2.1,8.1,16.5,165.18
30.1,36.2,27,88,58.93,2.1,8.1,16.5,140.86
29,34.8,26,88,40.89,2.4,7,16.5,47.29
29,34.8,26,88,40.89,2.4,7,16.5,33.52
28.7,33.7,25,87,1.02,2.9,11.7,16.5,27.49
28.7,33.7,25,87,1.02,2.9,11.7,16.5,41.36
27.2,30.1,24.6,92,39.88,3.1,5.9,13,62.59
27.2,30.1,24.6,92,39.88,3.1,5.9,13,78.82
28.8,34.8,26,87,2.03,2.9,8.3,29.4,51.67
28.8,34.8,26,87,2.03,2.9,8.3,29.4,56.14
26.7,28.3,25.8,94,37.08,2.3,4.1,14.8,136.51
26.7,28.3,25.8,94,37.08,2.3,4.1,14.8,264.82
27.3,31.8,25,86,55.88,3.2,17.8,27.8,360.75
27.3,31.8,25,86,55.88,3.2,17.8,27.8,285.82
27.2,32,23.6,88,51.05,2.7,18.9,25.9,266.69
27.2,32,23.6,88,51.05,2.7,18.9,25.9,210.28
26.5,30.4,25,92,14.99,2.3,16.3,27.8,262.32
26.5,30.4,25,92,14.99,2.3,16.3,27.8,294.5
26.4,27,24.5,95,131.06,2.1,13.5,16.5,293.29
26.4,27,24.5,95,131.06,2.1,13.5,16.5,299.16
27.4,29.6,25.1,93,35.05,2.6,11.7,18.3,263.76
27.4,29.6,25.1,93,35.05,2.6,11.7,18.3,237.02
28.9,33.2,25.3,87,7.87,3.1,11.5,18.3,257.04
28.9,33.2,25.3,87,7.87,3.1,11.5,18.3,217.97
30.5,35.6,26.9,75,0,3.4,6.1,16.5,241.45
30.5,35.6,26.9,75,0,3.4,6.1,16.5,230.9
30.8,34.9,26.6,74,0,3.7,7,14.8,331.35
30.8,34.9,26.6,74,0,3.7,7,14.8,297.11
31.3,35.8,27.6,75,0,3.9,10,22.2,347.61
31.3,35.8,27.6,75,0,3.9,10,22.2,378.31
30.1,34.5,27.4,82,0.76,3.5,10.6,16.5,272.33
30.1,34.5,27.4,82,0.76,3.5,10.6,16.5,175.44
30.8,36,27,80,5.08,3.7,13.9,24.1,161.2
30.8,36,27,80,5.08,3.7,13.9,24.1,176.31
29.2,32,27,89,3.05,3.2,10.7,20.6,218.42
29.2,32,27,89,3.05,3.2,10.7,20.6,254.9
29.8,34.8,26.7,84,9.91,2.9,14.8,22.2,237.95
29.8,34.8,26.7,84,9.91,2.9,14.8,22.2,285.2
30.9,34.6,27.2,81,6.2,2.9,12,18.3,316.43
30.9,34.6,27.2,81,4.622,2.9,12,18.3,371.23
29.8,33.7,26,85,10.92,2.6,7.8,14.8,349.49
29.8,33.7,26,85,10.92,2.6,7.8,14.8,418.89
30.3,34.1,27.4,84,0.51,2.6,6.1,13,388.94
30.3,34.1,27.4,84,0.51,2.6,6.1,13,386.88
30.3,34.5,27.9,81,0.25,3.2,10,18.3,358.27
30.3,34.5,27.9,81,0.25,3.2,10,18.3,343.07
29,32.4,27,88,10.92,3.1,13.7,27.8,306.69
29,32.4,27,88,10.92,3.1,13.7,27.8,227.88
28.6,33.6,26,89,0,2.7,6.9,20.6,225.36
28.6,33.6,26,89,0,2.7,6.9,20.6,228.39
28.2,30.8,25.4,91,45.97,2.4,7.2,13,219.86
28.2,30.8,25.4,91,45.97,2.4,7.2,13,187.51
28.8,35.3,24.6,81,0.51,2.6,8.5,16.5,98.44
28.8,35.3,24.6,81,0.51,2.6,8.5,16.5,121.56
30.2,34.5,23.4,83,48.01,2.9,8.9,16.5,198.5
30.2,34.5,23.4,83,48.01,2.9,8.9,16.5,325.61
31.8,36.6,27.8,65,0,2.9,7.2,14.8,349.32
31.8,36.6,27.8,65,0,2.9,7.2,14.8,303.95
32.3,36.1,28,63,0,3.2,7.8,14.8,264.89
32.3,36.1,28,63,0,3.2,7.8,14.8,341.74
32.6,37,28.4,65,0,2.9,5.2,14.8,311.48
32.6,37,28.4,65,0,2.9,5.2,14.8,384.73
30.3,34.5,27,80,0,3.2,5,14.8,336.24
30.3,34.5,27,80,0,3.2,5,14.8,348.02
30.1,34.3,27.5,80,0,3.4,12.4,20.6,285.55
30.1,34.3,27.5,80,0,3.4,12.4,20.6,276.41
29.1,32.5,26.9,87,0,3.1,13.5,22.2,326.78
29.1,32.5,26.9,87,0,3.1,13.5,22.2,261.09
29.4,33.8,27,84,6.1,3.5,9.3,14.8,381.78
29.4,33.8,27,84,6.1,3.5,9.3,14.8,385.24
27.7,29.5,26.5,92,2.03,2.9,10.4,20.6,332.24
27.7,29.5,26.5,92,2.03,2.9,10.4,20.6,252.16
28.9,32.3,26.5,89,8.89,2.9,15.2,22.2,263.39
28.9,32.3,26.5,89,8.89,2.9,15.2,22.2,265.22
31,36,26.9,70,0,3.1,5.6,14.8,283.42
31,36,26.9,70,0,3.1,5.6,14.8,326.44
29.6,34.5,27,80,3.05,2.6,3.9,14.8,317.78
29.6,34.5,27,80,3.05,2.6,3.9,14.8,385.31
30,34.3,25,72,0,3.1,3.3,11.1,318.17
30,34.3,25,72,0,3.1,3.3,11.1,417.05
30.3,35.9,27.1,79,6.1,2.7,5.6,14.8,320.85
30.3,35.9,27.1,79,6.1,2.7,5.6,14.8,255.7
29.1,35.2,27,81,0,2.9,7,22.2,348.3
29.1,35.2,27,81,0,2.9,7,22.2,363.72
29.8,35.5,26.8,76,0,3.1,4.4,16.5,394.67
29.8,35.5,26.8,76,0,3.1,4.4,16.5,392
29.3,34,26,82,0,3.4,9.1,18.3,419.43
29.3,34,26,82,0,3.4,9.1,18.3,469.32
27.9,31,26,86,2.03,3.1,5.4,13,396.97
27.9,31,26,86,2.03,3.1,5.4,13,322.12
30.4,35,25.3,71,0,3.1,7,13,246.66
30.4,35,25.3,71,0,3.1,7,13,203.17
27.7,32.4,24,82,4.06,3.2,7.2,13,188.34
27.7,32.4,24,82,4.06,3.2,7.2,13,180.14
27.7,31.5,24.4,77,0,3.5,7.6,16.5,175.72
27.7,31.5,24.4,77,0,3.5,7.6,16.5,181.31
28.1,33,24.2,79,0,3.1,5.6,13,270.09
28.1,33,24.2,79,0,3.1,5.6,13,273.34
28.8,33.6,23.6,74,0,2.7,3.1,11.1,322.73
28.8,33.6,23.6,74,0,2.7,3.1,11.1,336.02
28.8,33.2,24.8,79,0,2.3,2.6,11.1,293.11
28.8,33.2,24.8,79,0,2.3,2.6,11.1,290.85
29.4,34,24.6,70,0,2.9,2.2,7.6,342.34
29.4,34,24.6,70,0,2.9,2.2,7.6,295.97
26.7,33,20.1,61,0,3.1,3.7,13,264.95
26.7,33,20.1,61,0,3.1,3.7,13,167.61
26.7,32.7,19.9,60,0,3.2,4.6,14.8,112.72
26.7,32.7,19.9,60,0,3.2,4.6,14.8,161.6
26.4,32.3,21.1,64,0,2.9,4.1,13,212.8
26.4,32.3,21.1,64,0,2.9,4.1,13,254.19
25.8,30.7,22.2,77,0,3.7,10.9,18.3,345.73
25.8,30.7,22.2,77,0,3.7,10.9,18.3,339.86
25.6,30,22.5,80,0,3.2,8.3,18.3,208.77
25.6,30,22.5,80,0,3.2,8.3,18.3,160.84
25.6,30,22.2,79,0,3.2,5.6,13,183.53
25.6,30,22.2,79,0,3.2,5.6,13,245.83
26.9,31.6,21.4,71,0,3.4,3.9,13,159.86
26.9,31.6,21.4,71,0,3.4,3.9,13,272.5
27.2,33.2,21.5,64,0,2.6,3.9,9.4,158.75
27.2,33.2,21.5,64,0,2.6,3.9,9.4,193.57
26.1,32,20.6,60,0,2.6,5.2,14.8,221.88
26.1,32,20.6,60,0,2.6,5.2,14.8,131.38
24.6,30,20.1,68,0,2.6,4.4,14.8,75.42
24.6,30,20.1,68,0,2.6,4.4,14.8,42.82
25.5,32.4,19.6,66,0,2.6,2.4,11.1,52.25
25.5,32.4,19.6,66,0,2.6,2.4,11.1,107.96
25.4,32.3,18.5,60,0,2.6,3,11.1,146.83
25.4,32.3,18.5,60,0,2.6,3,11.1,202.87
25.8,32.4,19.9,67,0,2.3,1.7,11.1,170.15
25.8,32.4,19.9,67,0,2.3,1.7,11.1,109.62
24.7,30.8,19.9,75,0,2.3,6.5,13,124.15
24.7,30.8,19.9,75,0,2.3,6.5,13,167.12
24.6,30.3,20,70,0,2.7,6.9,20.6,165.43
24.6,30.3,20,70,0,2.7,6.9,20.6,175.94
24.1,30.7,19.5,66,0,3.2,6.3,14.8,122.77
24.1,30.7,19.5,66,0,3.2,6.3,14.8,127.44
23.9,29.8,18.7,66,0,2.6,3.5,11.1,154.9
23.9,29.8,18.7,66,0,2.6,3.5,11.1,119.24
23.5,29.5,18.4,65,0,2.7,3.7,14.8,140.82
23.5,29.5,18.4,65,0,2.7,3.7,14.8,155.33
24.2,31,18.1,69,0,2.1,3,9.4,100.16
24.2,31,18.1,69,0,2.1,3,9.4,132.31
26.4,32.1,22.1,73,0,1.9,2.6,13,108.15
26.4,32.1,22.1,73,0,1.9,2.6,13,103.34
26.3,30,22,77,0,1.6,4.6,11.1,118
26.3,30,22,77,0,1.6,4.6,11.1,97.86
24.5,29.6,20,71,0,2.6,5.4,16.5,83.88
24.5,29.6,20,71,0,2.6,5.4,16.5,122.27
23.7,28.6,20,77,0,2.1,4.1,13,152.03
23.7,28.6,20,77,0,2.1,4.1,13,210.26
22.7,28,18,75,0,2.3,4.1,14.8,174.78
22.7,28,18,75,0,2.3,4.1,14.8,134.81
22.5,28,18,73,0,2.1,3,11.1,119.54
22.5,28,18,73,0,2.1,3,11.1,103.52
23.8,28,19,77,0,2.1,8.1,14.8,105.96
23.8,28,19,77,0,2.1,8.1,14.8,92.3
22.6,26,19,73,0,2.1,8.3,14.8,57.67
22.6,26,19,73,0,2.1,8.3,14.8,89.35
20.2,24.4,15,68,0,2.3,7.4,16.5,90.75
20.2,24.4,15,68,0,2.3,7.4,16.5,80.25
17.8,24.3,11.9,71,5.08,1.8,4.6,13,81.36
17.8,24.3,11.9,71,5.08,1.8,4.6,13,82.13
17.8,24.3,10.9,72,0,1.9,2.2,9.4,58.14
17.8,24.3,10.9,72,0,1.9,2.2,9.4,64.37
19.1,24.1,12.1,66,0,1.9,4.3,11.1,65.76
19.1,24.1,12.1,66,0,1.9,4.3,11.1,55.27
18.3,23.2,13,63,0,2.4,9.4,20.6,63.16
18.3,23.2,13,63,0,2.4,9.4,20.6,61.52
17.1,24,12,63,0,2.1,7,18.3,74.74
17.1,24,12,63,0,2.1,7,18.3,63.15
18.2,25.6,11.6,53,0,2.6,4.6,14.8,67.16
18.2,25.6,11.6,53,0,2.6,4.6,14.8,101.54
19.125,26.5,12.85,69.25,0,1.95,2.925,9.85,123.58
19.125,26.5,12.85,69.25,0,1.95,2.925,9.85,171.99
19.3,27.1,13,75,0,1.8,2.6,7.6,151.69
19.3,27.1,13,75,0,1.8,2.6,7.6,98.35
19.7,26.2,13.8,74,0,1.6,1.9,9.4,75.8
19.7,26.2,13.8,74,0,1.6,1.9,9.4,85.76
19.7,25.5,14.4,81,0,1.3,3,9.4,72.86
19.7,25.5,14.4,81,0,1.3,3,9.4,66.55
20.2,27,13,74,0,1.3,1.3,7.6,59.51
20.2,27,13,74,0,1.3,1.3,7.6,79.62
21.9,28.6,14.4,77,0,1.8,4.1,11.1,89.61
21.9,28.6,14.4,77,0,1.8,4.1,11.1,77.14
22.2,29,16.4,68,0,1.8,4.6,14.8,102.42
22.2,29,16.4,68,0,1.8,4.6,14.8,141.78
18.9,25,14,69,0,2.1,3,11.1,94.91
18.9,25,14,69,0,2.1,3,11.1,83.54
19.4,26,13.9,69,0,1.9,2,9.4,56.12
19.4,26,13.9,69,0,1.9,2,9.4,39.22
21,28.4,14,66,0,2.1,2.6,11.1,108.43
21,28.4,14,66,0,2.1,2.6,11.1,127.11
21.6,26,15.4,68,0,1.8,5.2,11.1,126.2
21.6,26,15.4,68,0,1.8,5.2,11.1,133
19.7,23,17,88,0,1.6,11.1,16.5,132.1
19.7,23,17,88,0,1.6,11.1,16.5,129.42
18.5,23,13,80,0,2.3,6.9,16.5,121.13
18.5,23,13,80,0,2.3,6.9,16.5,109.67
16.7,24,11,65,0,2.1,3.7,13,97.99
16.7,24,11,65,0,2.1,3.7,13,82.31
17.8,24,12,64,0,2.3,3,11.1,88.6
17.8,24,12,64,0,2.3,3,11.1,87.16
19.6,24,12.4,74,0,1.8,5.2,14.8,96.98
19.6,24,12.4,74,0,1.8,5.2,14.8,99.23
23.1,30,18,73,0,1.9,4.3,14.8,96.62
23.1,30,18,73,0,1.9,4.3,14.8,91.54
23.4,30,18,60,0,2.6,3.7,14.8,88.64
23.4,30,18,60,0,2.6,3.7,14.8,91.94
24.5,29,20,79,0,2.1,5.2,9.4,72.04
24.5,29,20,79,0,2.1,5.2,9.4,79.78
23.7,28,18,72,0,1.8,7.8,14.8,66.61
23.7,28,18,72,0,1.8,7.8,14.8,72.29
22.1,29,16,62,0,1.6,3.9,13,92.1
22.1,29,16,62,0,1.6,3.9,13,89.93
24.2,29.4,16.5,74,0,2.1,9.3,16.5,87.26
24.2,29.4,16.5,74,0,2.1,9.3,16.5,77.52
22.8,27,18,88,0,1.6,4.3,14.8,71.66
22.8,27,18,88,0,1.6,4.3,14.8,69.53
25,31,18,64,0,2.4,6.7,16.5,57.42
25,31,18,64,0,2.4,6.7,16.5,57.27
25.1,29,21.5,85,0,2.1,4.8,11.1,60.06
25.1,29,21.5,85,0,2.1,4.8,11.1,47.01
25.9,31,20.5,80,0,1.9,4.4,11.1,34.49
25.9,31,20.5,80,0,1.9,4.4,11.1,33.84
29.1,35,23,54,0,2.9,8.5,14.8,29.35
29.1,35,23,54,0,2.9,8.5,14.8,48.86
30.2,36,22.5,50,0,3.1,7.6,13,62.72
30.2,36,22.5,50,0,3.1,7.6,13,58.4
29.6,36.2,24,51,0,2.7,7.4,13,64.75
29.6,36.2,24,51,0,2.7,7.4,13,75.56
24.3,28,19.4,84,0,2.9,9.6,20.6,89.17
24.3,28,19.4,84,0,2.9,9.6,20.6,65.3
24.5,28,21,85,0,2.4,7.6,24.1,60.8
24.5,28,21,85,0,2.4,7.6,24.1,107.48
25.9,31,21,69,0,2.9,5.6,13,86.87
25.9,31,21,69,0,2.9,5.6,13,92.07
27.4,32.2,22.9,68,0,2.7,6.7,11.1,77.35
27.4,32.2,22.9,68,0,2.7,6.7,11.1,38.81
26.7,32,22,66,0,3.2,10.6,20.6,36.22
26.7,32,22,66,0,3.2,10.6,20.6,35.32
28,33,22,65,0,2.9,5.6,18.3,53.43
28,33,22,65,0,2.9,5.6,18.3,52.12
28.2,35,22,56,0,2.7,6.5,13,44.36
28.2,35,22,56,0,2.7,6.5,13,49.27
28.7,34,22.7,58,0,3.1,7.2,14.8,58.52
28.7,34,22.7,58,0,3.1,7.2,14.8,76.1
30.5,35,26,55,0,2.9,8.1,16.5,82.48
30.5,35,26,55,0,2.9,8.1,16.5,48.3
28.3,34,22.8,53,0,3.5,9.4,25.9,30.71
28.3,34,22.8,53,0,3.5,9.4,25.9,39.15
26.7,32,21.6,61,0,3.4,6.1,16.5,63.73
26.7,32,21.6,61,0,3.4,6.1,16.5,54.31
28.6,34,22,56,0,2.9,7.8,16.5,52.07
28.6,34,22,56,0,2.9,7.8,16.5,40.85
26.1,31,21,82,0,2.7,10.7,27.8,60.83
26.1,31,21,82,0,2.7,10.7,27.8,60.03
29.2,33,25,76,0,2.9,7.6,11.1,52.69
29.2,33,25,76,0,2.9,7.6,11.1,56.45
31.2,37,27,61,0,2.9,8.1,14.8,57.5
31.2,37,27,61,0,2.9,8.1,14.8,69.72
29.5,35,23.6,63,0,3.1,10.2,16.5,75.46
29.5,35,23.6,63,0,3.1,10.2,16.5,92.7
29.7,34,26,67,0,3.2,15.2,22.2,82.52
29.7,34,26,67,0,3.2,15.2,22.2,104.21
29.6,34.2,25.5,73,0,3.1,19.4,28.7,81.77
29.6,34.2,25.5,73,0,3.1,19.4,28.7,30.29
29.6,36,22,72,0,3.1,15.9,27.8,44.3
29.6,36,22,72,0,3.1,15.9,27.8,47.27
26.3,30,21,74,0,3.2,11.7,20.6,43.33
26.3,30,21,74,0,3.2,11.7,20.6,34.69
29.9,34.2,26,72,0,3.2,13.5,22.2,33.81
29.9,34.2,26,72,0,3.2,13.5,22.2,63.34
30.3,34,28,74,0,3.1,17.6,25.9,50.27
30.3,34,28,74,0,3.1,17.6,25.9,40.45
32.7,40,27,57,0,2.9,10.9,24.1,23.33
32.7,40,27,57,0,2.9,10.9,24.1,20.56
32.4,38,27.7,58,0,3.2,13.5,20.6,43.61
32.4,38,27.7,58,0,3.2,13.5,20.6,48.28
33.2,40,29,59,0,3.1,11.3,22.2,44.79
33.2,40,29,59,0,3.1,11.3,22.2,34.63
33.6,40,26.6,42,0,3.1,10.6,20.6,40.82
33.6,40,26.6,42,0,3.1,10.6,20.6,62.25
32.7,40,28,56,0,3.4,16.5,25.9,57.32
32.7,40,28,56,0,3.4,16.5,25.9,45.47
33.4,42,27.7,54,0,3.4,15.9,22.2,16.56
33.4,42,27.7,54,0,3.4,15.9,22.2,22.78
32.6,38,28,61,0,3.5,19.6,25.9,45.74
32.6,38,28,61,0,3.5,19.6,25.9,58.33
31.9,37,28,67,0,3.5,21.7,27.8,75.21
31.9,37,28,67,0,3.5,21.7,27.8,51.62
32.1,38,28,70,0,3.4,21.1,31.7,22.97
32.1,38,28,70,0,3.4,21.1,31.7,54.22
32.8,39,29,66,0,3.5,18.1,29.4,40.62
32.8,39,29,66,0,3.5,18.1,29.4,47.39
32.6,38,29.4,70,0,3.5,21.1,31.7,26.95
32.6,38,29.4,70,0,3.5,21.1,31.7,24.3
32.7,38,29,68,0,3.4,16.5,24.1,30.32
32.7,38,29,68,0,3.4,16.5,24.1,46.94
32.6,41,27,56,0,3.1,12.4,27.8,52.58
32.6,41,27,56,0,3.1,12.4,27.8,55.66
32.6,37,27,67,0,3.1,11.9,20.6,30.42
32.6,37,27,67,0,3.1,11.9,20.6,32.41
31.2,37,25,68,0,3.1,15.4,35.2,24.22
31.2,37,25,68,0,3.1,15.4,35.2,22.87
30.3,37,21,71,0,3.2,17.4,25.9,28.91
30.3,37,21,71,0,3.2,17.4,25.9,40.02
30.7,36,22,71,0,3.5,12.2,18.3,29.09
30.7,36,22,71,0,3.5,12.2,18.3,36.56
31.8,36.4,28,67,0,3.4,11.7,22.2,35.74
31.8,36.4,28,67,0,3.4,11.7,22.2,50.5
31.1,37,23,68,0,3.2,18.1,33.5,32.01
31.1,37,23,68,0,3.2,18.1,33.5,19.67
30.7,36,22,70,0,3.5,21.9,37,21.58
30.7,36,22,70,0,3.5,21.9,37,21.17
32.2,36,28,66,0,3.4,25.2,35.2,20.17
32.2,36,28,66,19.30666667,3.4,25.2,35.2,21.3
28.2,33.9,25.7,89,19.30666667,2.9,12,27.8,23.51
28.2,33.9,25.7,89,19.30666667,2.9,12,27.8,33.89
26.6,30,25,94,28.96,2.3,12.6,18.3,43.09
26.6,30,25,94,28.96,2.3,12.6,18.3,34.89
28.1,31,26,85,0,2.9,13,24.1,34.87
28.1,31,26,85,0,2.9,13,24.1,39.58
29.2,36,23,76,18.03,2.7,9.4,37,50.45
29.2,36,23,76,18.03,2.7,9.4,37,54.31
31.8,36,27,69,0,3.2,8.9,18.3,46.43
31.8,36,27,69,0,3.2,8.9,18.3,38.64
31.9,35,28,73,7.212,3.4,14.3,25.9,26.69
31.9,35,28,73,2.032,3.4,14.3,25.9,22.6
31.5,37,25.3,71,5.08,3.2,9.6,16.5,44.33
31.5,37,25.3,71,5.08,3.2,9.6,16.5,54.04
28.4,33,22,81,0,3.4,8,27.8,39.76
28.4,33,22,81,0,3.4,8,27.8,27.79
31.1,35,27,72,0,3.1,8.3,14.8,19.38
31.1,35,27,72,0,3.1,8.3,14.8,22.26
31.1,35,28,74,0,3.2,10,25.9,31.97
31.1,35,28,74,0,3.2,10,25.9,33.53
30.4,33,28,82,0,3.2,8.7,18.3,33.92
30.4,33,28,82,0,3.2,8.7,18.3,26.69
30.8,35,27.7,79,0,3.1,9.3,22.2,30.44
30.8,35,27.7,79,0,3.1,9.3,22.2,61.75
30.8,35,28,77,0,3.2,8.3,16.5,90.6
30.8,35,28,77,0,3.2,8.3,16.5,65.5
25.9,27,25,91,0,2.6,10,22.2,58.42
25.9,27,25,91,0,2.6,10,22.2,66.53
28.4,31,25,86,0,2.9,9.8,33.5,76.92
28.4,31,25,86,0,2.9,9.8,33.5,65.76
31.3,35,28,71,0,3.4,9.3,14.8,55.33
31.3,35,28,71,0,3.4,9.3,14.8,30.49
31.3,35,27,71,0,3.4,14.8,24.1,52.87
31.3,35,27,71,0,3.4,14.8,24.1,66.97
30.8,34.7,28,75,0,3.7,15.2,22.2,82.16
30.8,34.7,28,75,0,3.7,15.2,22.2,108.35
31.5,36,28,72,0,3.5,15,22.2,107.38
31.5,36,28,72,0,3.5,15,22.2,103.94
32.5,36,29,69,0,3.5,8,18.3,92.76
32.5,36,29,69,0,3.5,8,18.3,85.23
